@RELATION FEATURE_COSTS_MIPVerifySDP_SCIPfeatureset


@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE StaticOn NUMERIC
@ATTRIBUTE StaticOff NUMERIC
@ATTRIBUTE Dynamic NUMERIC



@DATA
mip6268, 1, 1.46, 0, 42.03
mip6269, 1, 1.49, 0, 16.66
mip627, 1, 1.42, 0, 43.41
mip6270, 1, 1.48, 0, 30.08
mip6271, 1, 1.65, 0, 22.630000000000003
mip6272, 1, 1.56, 0, 35.62
mip6273, 1, 1.3, 0, 32.470000000000006
mip6274, 1, 1.21, 0, 11.54
mip6275, 1, 1.1, 0, 13.27
mip6276, 1, 1.22, 0, 31.300000000000004
mip6277, 1, 1.22, 0, 11.02
mip6278, 1, 1.15, 0, 27.770000000000003
mip6279, 1, 1.56, 0, 14.0
mip628, 1, 1.49, 0, 10.43
mip6280, 1, 1.48, 0, 20.04
mip6281, 1, 1.33, 0, 15.78
mip6282, 1, 1.37, 0, 18.5
mip6283, 1, 1.52, 0, 22.490000000000002
mip6284, 1, 1.34, 0, 15.809999999999999
mip6285, 1, 1.53, 0, 17.23
mip6286, 1, 1.38, 0, 35.309999999999995
mip6287, 1, 1.33, 0, 22.5
mip6288, 1, 1.42, 0, 12.74
mip6289, 1, 1.45, 0, 17.69
mip629, 1, 1.41, 0, 10.67
mip6290, 1, 1.46, 0, 14.879999999999999
mip6291, 1, 1.49, 0, 20.73
mip6292, 1, 1.43, 0, 15.59
mip6293, 1, 1.5, 0, 18.82
mip6294, 1, 1.42, 0, 17.97
mip6295, 1, 1.41, 0, 20.27
mip6296, 1, 1.52, 0, 16.7
mip6297, 1, 1.61, 0, 14.530000000000001
mip6298, 1, 1.31, 0, 18.6
mip6299, 1, 1.38, 0, 14.66
mip63, 1, 1.45, 0, 12.14
mip630, 1, 1.59, 0, 36.379999999999995
mip6300, 1, 1.33, 0, 26.0
mip6301, 1, 1.15, 0, 13.129999999999999
mip6302, 1, 1.21, 0, 11.190000000000001
mip6303, 1, 1.16, 0, 21.41
mip6304, 1, 1.26, 0, 19.27
mip6305, 1, 1.18, 0, 16.330000000000002
mip6306, 1, 1.1, 0, 12.81
mip6307, 1, 1.22, 0, 12.6
mip6308, 1, 1.23, 0, 14.53
mip6309, 1, 1.19, 0, 11.280000000000001
mip631, 1, 1.55, 0, 31.38
mip6310, 1, 1.1, 0, 14.56
mip6311, 1, 1.25, 0, 12.55
mip6312, 1, 1.09, 0, 12.72
mip6313, 1, 1.28, 0, 24.77
mip6314, 1, 1.11, 0, 12.13
mip6315, 1, 1.18, 0, 15.030000000000001
mip6316, 1, 1.28, 0, 23.119999999999997
mip6317, 1, 1.26, 0, 15.459999999999999
mip6318, 1, 1.14, 0, 25.34
mip6319, 1, 1.2, 0, 11.32
mip632, 1, 1.38, 0, 16.470000000000002
mip6320, 1, 1.1, 0, 12.8
mip6321, 1, 1.37, 0, 13.11
mip6322, 1, 1.14, 0, 12.309999999999999
mip6323, 1, 1.31, 0, 23.540000000000003
mip6324, 1, 1.34, 0, 23.580000000000002
mip6325, 1, 1.23, 0, 14.27
mip6326, 1, 1.17, 0, 11.64
mip6327, 1, 1.34, 0, 27.13
mip6328, 1, 1.16, 0, 10.64
mip6329, 1, 1.14, 0, 12.32
mip633, 1, 1.41, 0, 15.48
mip6330, 1, 1.27, 0, 13.33
mip6331, 1, 1.12, 0, 12.3
mip6332, 1, 1.25, 0, 9.89
mip6333, 1, 1.13, 0, 12.219999999999999
mip6334, 1, 1.14, 0, 12.75
mip6335, 1, 1.19, 0, 30.209999999999997
mip6336, 1, 1.32, 0, 15.93
mip6337, 1, 1.21, 0, 19.58
mip6338, 1, 1.18, 0, 15.350000000000001
mip6339, 1, 1.57, 0, 21.49
mip634, 1, 1.51, 0, 16.479999999999997
mip6340, 1, 1.58, 0, 22.270000000000003
mip6341, 1, 1.31, 0, 13.979999999999999
mip6342, 1, 1.54, 0, 16.650000000000002
mip6343, 1, 1.22, 0, 15.729999999999999
mip6344, 1, 1.5, 0, 17.25
mip6345, 1, 1.28, 0, 12.97
mip6346, 1, 1.29, 0, 16.04
mip6347, 1, 1.54, 0, 34.89
mip6348, 1, 1.38, 0, 10.440000000000001
mip6349, 1, 1.38, 0, 14.760000000000002
mip635, 1, 1.54, 0, 15.96
mip6350, 1, 1.2, 0, 12.72
mip6351, 1, 1.32, 0, 30.36
mip6352, 1, 1.12, 0, 11.059999999999999
mip6353, 1, 1.09, 0, 14.25
mip6354, 1, 1.38, 0, 13.469999999999999
mip6355, 1, 1.18, 0, 17.740000000000002
mip6356, 1, 1.17, 0, 14.61
mip6357, 1, 1.34, 0, 21.99
mip6358, 1, 1.08, 0, 18.299999999999997
mip6359, 1, 1.22, 0, 13.28
mip636, 1, 1.38, 0, 15.7
mip6360, 1, 1.24, 0, 41.35
mip6361, 1, 1.27, 0, 14.72
mip6362, 1, 1.35, 0, 33.71
mip6363, 1, 1.26, 0, 15.01
mip6364, 1, 1.64, 0, 19.49
mip6365, 1, 1.64, 0, 43.41
mip6366, 1, 1.53, 0, 30.25
mip6367, 1, 1.6, 0, 20.13
mip6368, 1, 1.49, 0, 27.6
mip6369, 1, 1.28, 0, 13.950000000000001
mip637, 1, 1.46, 0, 17.759999999999998
mip6370, 1, 1.18, 0, 22.61
mip6371, 1, 1.18, 0, 13.19
mip6372, 1, 1.14, 0, 17.09
mip6373, 1, 1.18, 0, 22.89
mip6374, 1, 1.22, 0, 13.5
mip6375, 1, 1.24, 0, 10.95
mip6376, 1, 1.27, 0, 36.61
mip6377, 1, 1.51, 0, 13.9
mip6378, 1, 1.52, 0, 34.16
mip6379, 1, 1.35, 0, 13.72
mip638, 1, 1.52, 0, 20.64
mip6380, 1, 1.43, 0, 15.36
mip6381, 1, 1.54, 0, 28.89
mip6382, 1, 1.51, 0, 17.209999999999997
mip6383, 1, 1.53, 0, 17.509999999999998
mip6384, 1, 1.3, 0, 28.45
mip6385, 1, 1.27, 0, 15.82
mip6386, 1, 1.62, 0, 16.529999999999998
mip6387, 1, 1.25, 0, 11.83
mip6388, 1, 1.37, 0, 16.8
mip6389, 1, 1.42, 0, 18.07
mip639, 1, 1.53, 0, 16.22
mip6390, 1, 1.37, 0, 18.22
mip6391, 1, 1.55, 0, 16.91
mip6392, 1, 1.26, 0, 41.27
mip6393, 1, 1.3, 0, 15.61
mip6394, 1, 1.54, 0, 12.46
mip6395, 1, 1.45, 0, 15.870000000000001
mip6396, 1, 1.26, 0, 25.77
mip6397, 1, 1.22, 0, 12.95
mip6398, 1, 1.27, 0, 14.77
mip6399, 1, 1.09, 0, 11.64
mip64, 1, 1.34, 0, 10.49
mip640, 1, 1.38, 0, 25.900000000000002
mip6400, 1, 1.2, 0, 12.370000000000001
mip6401, 1, 1.14, 0, 10.5
mip6402, 1, 1.26, 0, 10.63
mip6403, 1, 1.1, 0, 11.73
mip6404, 1, 1.19, 0, 13.950000000000001
mip6405, 1, 1.1, 0, 11.47
mip6406, 1, 1.21, 0, 13.969999999999999
mip6407, 1, 1.1, 0, 20.029999999999998
mip6408, 1, 1.25, 0, 14.19
mip6409, 1, 1.33, 0, 13.41
mip641, 1, 1.37, 0, 16.04
mip6410, 1, 1.18, 0, 10.700000000000001
mip6411, 1, 1.09, 0, 12.28
mip6412, 1, 1.23, 0, 13.139999999999999
mip6413, 1, 1.27, 0, 14.38
mip6414, 1, 1.25, 0, 23.84
mip6415, 1, 1.16, 0, 16.98
mip6416, 1, 1.21, 0, 14.57
mip6417, 1, 1.25, 0, 27.35
mip6418, 1, 1.26, 0, 13.51
mip6419, 1, 1.34, 0, 14.36
mip642, 1, 1.33, 0, 17.439999999999998
mip6420, 1, 1.25, 0, 11.92
mip6421, 1, 1.19, 0, 18.169999999999998
mip6422, 1, 1.15, 0, 15.549999999999999
mip6423, 1, 1.24, 0, 13.799999999999999
mip6424, 1, 1.12, 0, 12.899999999999999
mip6425, 1, 1.04, 0, 9.940000000000001
mip6426, 1, 1.11, 0, 13.790000000000001
mip6427, 1, 1.13, 0, 15.120000000000001
mip6428, 1, 1.2, 0, 14.610000000000001
mip6429, 1, 1.15, 0, 9.889999999999999
mip643, 1, 1.27, 0, 18.94
mip6430, 1, 1.13, 0, 13.04
mip6431, 1, 1.4, 0, 39.480000000000004
mip6432, 1, 1.28, 0, 13.940000000000001
mip6433, 1, 1.46, 0, 16.88
mip6434, 1, 1.55, 0, 14.45
mip6435, 1, 1.45, 0, 13.65
mip6436, 1, 1.4, 0, 17.07
mip6437, 1, 1.4, 0, 15.44
mip6438, 1, 1.35, 0, 14.24
mip6439, 1, 1.48, 0, 25.39
mip644, 1, 1.39, 0, 22.86
mip6440, 1, 1.36, 0, 18.96
mip6441, 1, 1.39, 0, 32.3
mip6442, 1, 1.49, 0, 21.1
mip6443, 1, 1.42, 0, 16.119999999999997
mip6444, 1, 1.43, 0, 40.07
mip6445, 1, 1.4, 0, 16.950000000000003
mip6446, 1, 1.49, 0, 18.810000000000002
mip6447, 1, 1.45, 0, 17.62
mip6448, 1, 1.45, 0, 19.36
mip6449, 1, 1.32, 0, 38.33
mip645, 1, 1.28, 0, 44.72
mip6450, 1, 1.27, 0, 12.700000000000001
mip6451, 1, 1.25, 0, 12.29
mip6452, 1, 1.19, 0, 12.040000000000001
mip6453, 1, 1.22, 0, 24.830000000000002
mip6454, 1, 1.22, 0, 22.48
mip6455, 1, 1.14, 0, 9.899999999999999
mip6456, 1, 1.14, 0, 34.64
mip6457, 1, 1.26, 0, 13.89
mip6458, 1, 1.21, 0, 13.469999999999999
mip6459, 1, 1.18, 0, 20.98
mip646, 1, 1.36, 0, 19.82
mip6460, 1, 1.21, 0, 14.620000000000001
mip6461, 1, 1.11, 0, 20.57
mip6462, 1, 1.19, 0, 16.81
mip6463, 1, 1.13, 0, 17.740000000000002
mip6464, 1, 1.21, 0, 13.02
mip6465, 1, 1.2, 0, 17.84
mip6466, 1, 1.1, 0, 10.200000000000001
mip6467, 1, 1.08, 0, 13.24
mip6468, 1, 1.21, 0, 22.39
mip6469, 1, 1.26, 0, 11.02
mip647, 1, 1.46, 0, 12.5
mip6470, 1, 1.1, 0, 10.98
mip6471, 1, 1.2, 0, 9.3
mip6472, 1, 1.24, 0, 13.86
mip6473, 1, 1.23, 0, 13.86
mip6474, 1, 1.06, 0, 11.059999999999999
mip6475, 1, 1.23, 0, 11.73
mip6476, 1, 1.2, 0, 13.32
mip6477, 1, 1.19, 0, 24.169999999999998
mip6478, 1, 1.15, 0, 23.020000000000003
mip6479, 1, 1.17, 0, 12.11
mip648, 1, 1.57, 0, 18.39
mip6480, 1, 1.24, 0, 26.400000000000002
mip6481, 1, 1.26, 0, 10.97
mip6482, 1, 1.14, 0, 11.379999999999999
mip6483, 1, 1.24, 0, 11.2
mip6484, 1, 1.23, 0, 15.04
mip6485, 1, 1.3, 0, 14.2
mip6486, 1, 1.22, 0, 19.150000000000002
mip6487, 1, 1.37, 0, 20.34
mip6488, 1, 1.27, 0, 18.490000000000002
mip6489, 1, 1.22, 0, 15.319999999999999
mip649, 1, 1.32, 0, 18.19
mip6490, 1, 1.11, 0, 11.75
mip6491, 1, 1.28, 0, 28.16
mip6492, 1, 1.25, 0, 24.01
mip6493, 1, 1.14, 0, 16.939999999999998
mip6494, 1, 1.32, 0, 13.09
mip6495, 1, 1.19, 0, 11.200000000000001
mip6496, 1, 1.14, 0, 8.95
mip6497, 1, 1.23, 0, 20.62
mip6498, 1, 1.12, 0, 10.100000000000001
mip6499, 1, 1.22, 0, 12.149999999999999
mip65, 1, 1.32, 0, 74.66000000000001
mip650, 1, 1.54, 0, 48.0
mip6500, 1, 1.26, 0, 17.08
mip6501, 1, 1.24, 0, 14.049999999999999
mip6502, 1, 1.31, 0, 11.69
mip6503, 1, 1.2, 0, 13.14
mip6504, 1, 1.21, 0, 12.75
mip6505, 1, 1.2, 0, 15.510000000000002
mip6506, 1, 1.17, 0, 10.64
mip6507, 1, 1.2, 0, 13.350000000000001
mip6508, 1, 1.22, 0, 18.32
mip6509, 1, 1.2, 0, 16.96
mip651, 1, 1.43, 0, 19.47
mip6510, 1, 1.16, 0, 14.47
mip6511, 1, 1.41, 0, 15.440000000000001
mip6512, 1, 1.21, 0, 54.89
mip6513, 1, 1.42, 0, 33.57
mip6514, 1, 1.39, 0, 14.379999999999999
mip6515, 1, 1.47, 0, 13.77
mip6516, 1, 1.43, 0, 13.15
mip6517, 1, 1.56, 0, 18.66
mip6518, 1, 1.35, 0, 8.8
mip6519, 1, 1.51, 0, 17.63
mip652, 1, 1.36, 0, 38.07
mip6520, 1, 1.35, 0, 37.68
mip6521, 1, 1.43, 0, 14.7
mip6522, 1, 1.19, 0, 11.22
mip6523, 1, 1.34, 0, 12.19
mip6524, 1, 1.27, 0, 9.83
mip6525, 1, 1.3, 0, 11.799999999999999
mip6526, 1, 1.19, 0, 14.040000000000001
mip6527, 1, 1.22, 0, 40.27
mip6528, 1, 1.24, 0, 22.270000000000003
mip6529, 1, 1.19, 0, 8.700000000000001
mip653, 1, 1.39, 0, 16.02
mip6530, 1, 1.16, 0, 17.53
mip6531, 1, 1.37, 0, 16.04
mip6532, 1, 1.39, 0, 15.3
mip6533, 1, 1.18, 0, 19.02
mip6534, 1, 1.29, 0, 13.29
mip6535, 1, 1.14, 0, 13.91
mip6536, 1, 1.26, 0, 25.29
mip6537, 1, 1.31, 0, 26.830000000000002
mip6538, 1, 1.23, 0, 13.93
mip6539, 1, 1.34, 0, 16.1
mip654, 1, 1.41, 0, 12.34
mip6540, 1, 1.32, 0, 12.66
mip6541, 1, 1.34, 0, 13.1
mip6542, 1, 1.2, 0, 39.87
mip6543, 1, 1.38, 0, 13.36
mip6544, 1, 1.29, 0, 9.29
mip6545, 1, 1.34, 0, 32.37
mip6546, 1, 1.4, 0, 28.720000000000002
mip6547, 1, 1.61, 0, 18.990000000000002
mip6548, 1, 1.49, 0, 25.19
mip6549, 1, 1.73, 0, 25.61
mip655, 1, 1.63, 0, 17.09
mip6550, 1, 1.35, 0, 15.92
mip6551, 1, 1.32, 0, 20.32
mip6552, 1, 1.33, 0, 11.74
mip6553, 1, 1.33, 0, 16.39
mip6554, 1, 1.41, 0, 34.02
mip6555, 1, 1.31, 0, 22.12
mip6556, 1, 1.35, 0, 12.14
mip6557, 1, 1.93, 0, 15.61
mip6558, 1, 1.42, 0, 25.979999999999997
mip6559, 1, 1.78, 0, 23.209999999999997
mip656, 1, 1.27, 0, 15.27
mip6560, 1, 1.54, 0, 17.5
mip6561, 1, 1.8, 0, 20.919999999999998
mip6562, 1, 1.88, 0, 17.150000000000002
mip6563, 1, 1.47, 0, 18.310000000000002
mip6564, 1, 1.59, 0, 25.23
mip6565, 1, 1.73, 0, 17.34
mip6566, 1, 1.57, 0, 22.48
mip6567, 1, 1.4, 0, 13.28
mip6568, 1, 1.47, 0, 16.310000000000002
mip6569, 1, 1.71, 0, 17.07
mip657, 1, 1.28, 0, 16.709999999999997
mip6570, 1, 1.75, 0, 14.64
mip6571, 1, 1.71, 0, 12.870000000000001
mip6572, 1, 1.85, 0, 11.51
mip6573, 1, 1.87, 0, 15.279999999999998
mip6574, 1, 1.51, 0, 17.16
mip6575, 1, 1.48, 0, 16.009999999999998
mip6576, 1, 1.81, 0, 72.42999999999999
mip6577, 1, 1.62, 0, 12.66
mip6578, 1, 1.55, 0, 17.02
mip6579, 1, 1.44, 0, 17.59
mip658, 1, 1.37, 0, 41.120000000000005
mip6580, 1, 1.34, 0, 15.84
mip6581, 1, 1.27, 0, 31.459999999999997
mip6582, 1, 1.15, 0, 15.200000000000001
mip6583, 1, 1.18, 0, 12.22
mip6584, 1, 1.16, 0, 21.4
mip6585, 1, 1.16, 0, 13.1
mip6586, 1, 1.26, 0, 12.55
mip6587, 1, 1.39, 0, 13.58
mip6588, 1, 1.3, 0, 18.669999999999998
mip6589, 1, 1.18, 0, 25.36
mip659, 1, 1.4, 0, 14.639999999999999
mip6590, 1, 1.41, 0, 17.169999999999998
mip6591, 1, 1.33, 0, 13.28
mip6592, 1, 1.56, 0, 24.470000000000002
mip6593, 1, 1.68, 0, 20.56
mip6594, 1, 1.62, 0, 18.61
mip6595, 1, 1.41, 0, 17.419999999999998
mip6596, 1, 1.71, 0, 48.58
mip6597, 1, 1.7, 0, 16.54
mip6598, 1, 1.53, 0, 12.47
mip6599, 1, 1.77, 0, 42.199999999999996
mip66, 1, 1.37, 0, 15.68
mip660, 1, 1.39, 0, 20.29
mip6600, 1, 1.81, 0, 12.58
mip6601, 1, 1.73, 0, 37.85
mip6602, 1, 1.43, 0, 16.22
mip6603, 1, 1.49, 0, 21.860000000000003
mip6604, 1, 1.5, 0, 8.93
mip6605, 1, 1.55, 0, 23.49
mip6606, 1, 1.86, 0, 23.0
mip6607, 1, 1.5, 0, 16.07
mip6608, 1, 1.44, 0, 13.05
mip6609, 1, 1.3, 0, 10.62
mip661, 1, 1.42, 0, 29.9
mip6610, 1, 1.34, 0, 19.01
mip6611, 1, 1.33, 0, 32.85
mip6612, 1, 1.36, 0, 14.23
mip6613, 1, 1.27, 0, 16.490000000000002
mip6614, 1, 1.4, 0, 14.909999999999998
mip6615, 1, 1.19, 0, 15.47
mip6616, 1, 1.39, 0, 17.82
mip6617, 1, 1.09, 0, 14.15
mip6618, 1, 1.37, 0, 18.88
mip6619, 1, 1.49, 0, 15.42
mip662, 1, 1.32, 0, 12.87
mip6620, 1, 1.19, 0, 8.96
mip6621, 1, 1.37, 0, 26.68
mip6622, 1, 1.25, 0, 44.73
mip6623, 1, 1.35, 0, 14.610000000000001
mip6624, 1, 1.37, 0, 21.38
mip6625, 1, 1.21, 0, 33.66
mip6626, 1, 1.41, 0, 8.68
mip6627, 1, 1.25, 0, 16.43
mip6628, 1, 1.34, 0, 29.94
mip6629, 1, 1.42, 0, 24.46
mip663, 1, 1.44, 0, 29.09
mip6630, 1, 1.2, 0, 44.43
mip6631, 1, 1.22, 0, 14.74
mip6632, 1, 1.24, 0, 15.13
mip6633, 1, 1.52, 0, 16.55
mip6634, 1, 1.22, 0, 13.729999999999999
mip6635, 1, 1.29, 0, 23.29
mip6636, 1, 1.16, 0, 28.44
mip6637, 1, 1.21, 0, 13.25
mip6638, 1, 1.23, 0, 22.38
mip6639, 1, 1.33, 0, 19.229999999999997
mip664, 1, 1.37, 0, 13.649999999999999
mip6640, 1, 1.58, 0, 13.4
mip6641, 1, 1.33, 0, 12.79
mip6642, 1, 1.28, 0, 10.46
mip6643, 1, 1.47, 0, 10.709999999999999
mip6644, 1, 1.41, 0, 28.79
mip6645, 1, 1.62, 0, 15.52
mip6646, 1, 1.69, 0, 103.62
mip6647, 1, 1.56, 0, 34.55
mip6648, 1, 1.56, 0, 15.860000000000001
mip6649, 1, 1.68, 0, 17.3
mip665, 1, 1.36, 0, 32.26
mip6650, 1, 1.43, 0, 17.94
mip6651, 1, 1.57, 0, 20.65
mip6652, 1, 1.38, 0, 14.350000000000001
mip6653, 1, 1.29, 0, 13.43
mip6654, 1, 1.33, 0, 21.259999999999998
mip6655, 1, 1.2, 0, 13.67
mip6656, 1, 1.31, 0, 23.240000000000002
mip6657, 1, 1.29, 0, 13.82
mip6658, 1, 1.26, 0, 11.63
mip6659, 1, 1.3, 0, 32.150000000000006
mip666, 1, 1.29, 0, 19.76
mip6660, 1, 1.22, 0, 25.14
mip6661, 1, 1.23, 0, 14.62
mip6662, 1, 1.21, 0, 10.75
mip6663, 1, 1.4, 0, 15.389999999999999
mip6664, 1, 1.33, 0, 43.260000000000005
mip6665, 1, 1.23, 0, 13.139999999999999
mip6666, 1, 1.28, 0, 30.64
mip6667, 1, 1.37, 0, 16.58
mip6668, 1, 1.23, 0, 24.96
mip6669, 1, 1.21, 0, 18.119999999999997
mip667, 1, 1.48, 0, 40.440000000000005
mip6670, 1, 1.56, 0, 20.01
mip6671, 1, 1.46, 0, 38.089999999999996
mip6672, 1, 1.59, 0, 16.05
mip6673, 1, 1.33, 0, 24.21
mip6674, 1, 1.46, 0, 12.68
mip6675, 1, 1.32, 0, 12.4
mip6676, 1, 1.18, 0, 15.91
mip6677, 1, 1.26, 0, 13.74
mip6678, 1, 1.33, 0, 14.83
mip6679, 1, 1.28, 0, 13.0
mip668, 1, 1.68, 0, 14.14
mip6680, 1, 1.31, 0, 12.68
mip6681, 1, 1.33, 0, 16.869999999999997
mip6682, 1, 1.23, 0, 17.33
mip6683, 1, 1.37, 0, 14.46
mip6684, 1, 1.26, 0, 29.95
mip6685, 1, 1.29, 0, 14.7
mip6686, 1, 1.23, 0, 11.65
mip6687, 1, 1.32, 0, 19.83
mip6688, 1, 1.34, 0, 20.63
mip6689, 1, 1.27, 0, 16.47
mip669, 1, 1.35, 0, 30.689999999999998
mip6690, 1, 1.38, 0, 13.79
mip6691, 1, 1.22, 0, 13.44
mip6692, 1, 1.18, 0, 13.33
mip6693, 1, 1.34, 0, 14.27
mip6694, 1, 1.33, 0, 16.619999999999997
mip6695, 1, 1.27, 0, 17.7
mip6696, 1, 1.27, 0, 24.36
mip6697, 1, 1.33, 0, 19.770000000000003
mip6698, 1, 1.65, 0, 44.89
mip6699, 1, 1.42, 0, 15.76
mip67, 1, 1.2, 0, 18.84
mip670, 1, 1.38, 0, 13.7
mip6700, 1, 1.44, 0, 14.87
mip6701, 1, 1.52, 0, 19.7
mip6702, 1, 1.43, 0, 12.52
mip6703, 1, 1.35, 0, 20.57
mip6704, 1, 1.31, 0, 14.42
mip6705, 1, 1.47, 0, 15.6
mip6706, 1, 1.33, 0, 15.74
mip6707, 1, 1.53, 0, 18.57
mip6708, 1, 1.45, 0, 14.55
mip6709, 1, 1.47, 0, 17.740000000000002
mip671, 1, 1.35, 0, 21.91
mip6710, 1, 1.38, 0, 39.0
mip6711, 1, 1.53, 0, 16.89
mip6712, 1, 1.78, 0, 14.42
mip6713, 1, 1.43, 0, 24.98
mip6714, 1, 1.34, 0, 17.36
mip6715, 1, 1.43, 0, 16.22
mip6716, 1, 1.25, 0, 21.63
mip6717, 1, 1.4, 0, 16.200000000000003
mip6718, 1, 1.16, 0, 16.4
mip6719, 1, 1.12, 0, 12.41
mip672, 1, 1.32, 0, 17.45
mip6720, 1, 1.13, 0, 11.190000000000001
mip6721, 1, 1.18, 0, 12.75
mip6722, 1, 1.21, 0, 11.36
mip6723, 1, 1.15, 0, 13.37
mip6724, 1, 1.12, 0, 29.619999999999997
mip6725, 1, 1.21, 0, 22.13
mip6726, 1, 1.26, 0, 10.66
mip6727, 1, 1.25, 0, 14.51
mip6728, 1, 1.25, 0, 15.739999999999998
mip6729, 1, 1.26, 0, 20.799999999999997
mip673, 1, 1.42, 0, 23.1
mip6730, 1, 1.25, 0, 15.07
mip6731, 1, 1.23, 0, 42.85
mip6732, 1, 1.24, 0, 14.2
mip6733, 1, 1.15, 0, 14.11
mip6734, 1, 1.22, 0, 8.85
mip6735, 1, 1.08, 0, 11.11
mip6736, 1, 1.21, 0, 16.48
mip6737, 1, 1.27, 0, 14.67
mip6738, 1, 1.09, 0, 21.48
mip6739, 1, 1.33, 0, 12.63
mip674, 1, 1.3, 0, 12.78
mip6740, 1, 1.17, 0, 37.9
mip6741, 1, 1.31, 0, 7.049999999999999
mip6742, 1, 1.29, 0, 14.5
mip6743, 1, 1.21, 0, 16.81
mip6744, 1, 1.16, 0, 17.79
mip6745, 1, 1.2, 0, 16.42
mip6746, 1, 1.24, 0, 13.07
mip6747, 1, 1.33, 0, 14.65
mip6748, 1, 1.19, 0, 10.73
mip6749, 1, 1.24, 0, 10.76
mip675, 1, 1.37, 0, 34.71
mip6750, 1, 1.11, 0, 9.25
mip6751, 1, 1.4, 0, 18.66
mip6752, 1, 1.47, 0, 17.310000000000002
mip6753, 1, 1.26, 0, 10.41
mip6754, 1, 1.46, 0, 17.689999999999998
mip6755, 1, 1.54, 0, 24.720000000000002
mip6756, 1, 1.35, 0, 20.939999999999998
mip6757, 1, 1.42, 0, 16.200000000000003
mip6758, 1, 1.47, 0, 13.41
mip6759, 1, 1.36, 0, 32.59
mip676, 1, 1.47, 0, 14.319999999999999
mip6760, 1, 1.36, 0, 75.2
mip6761, 1, 1.38, 0, 13.739999999999998
mip6762, 1, 1.26, 0, 60.34
mip6763, 1, 1.42, 0, 14.55
mip6764, 1, 1.44, 0, 15.44
mip6765, 1, 1.31, 0, 16.68
mip6766, 1, 1.35, 0, 10.24
mip6767, 1, 1.3, 0, 18.189999999999998
mip6768, 1, 1.22, 0, 16.200000000000003
mip6769, 1, 1.23, 0, 21.47
mip677, 1, 1.33, 0, 41.870000000000005
mip6770, 1, 1.18, 0, 29.43
mip6771, 1, 1.09, 0, 12.83
mip6772, 1, 1.1, 0, 13.1
mip6773, 1, 1.1, 0, 25.419999999999998
mip6774, 1, 1.33, 0, 15.499999999999998
mip6775, 1, 1.13, 0, 22.89
mip6776, 1, 1.36, 0, 15.560000000000002
mip6777, 1, 1.11, 0, 9.690000000000001
mip6778, 1, 1.31, 0, 11.79
mip6779, 1, 1.23, 0, 26.849999999999998
mip678, 1, 1.24, 0, 54.87
mip6780, 1, 1.18, 0, 11.76
mip6781, 1, 1.15, 0, 14.629999999999999
mip6782, 1, 1.31, 0, 13.66
mip6783, 1, 1.08, 0, 26.53
mip6784, 1, 1.13, 0, 12.52
mip6785, 1, 1.14, 0, 12.969999999999999
mip6786, 1, 1.24, 0, 12.73
mip6787, 1, 1.18, 0, 25.490000000000002
mip6788, 1, 1.22, 0, 12.78
mip6789, 1, 1.44, 0, 13.97
mip679, 1, 1.32, 0, 13.95
mip6790, 1, 1.24, 0, 56.25
mip6791, 1, 1.24, 0, 15.06
mip6792, 1, 1.24, 0, 24.990000000000002
mip6793, 1, 1.14, 0, 17.14
mip6794, 1, 1.2, 0, 11.600000000000001
mip6795, 1, 1.36, 0, 25.650000000000002
mip6796, 1, 1.14, 0, 13.08
mip6797, 1, 1.26, 0, 7.59
mip6798, 1, 1.23, 0, 9.18
mip6799, 1, 1.27, 0, 31.290000000000003
mip68, 1, 1.23, 0, 12.79
mip680, 1, 1.43, 0, 17.94
mip6800, 1, 1.21, 0, 12.52
mip6801, 1, 1.25, 0, 12.77
mip6802, 1, 1.39, 0, 35.019999999999996
mip6803, 1, 1.25, 0, 22.95
mip6804, 1, 1.41, 0, 13.29
mip6805, 1, 1.33, 0, 13.47
mip6806, 1, 1.56, 0, 15.450000000000001
mip6807, 1, 1.5, 0, 32.23
mip6808, 1, 1.51, 0, 71.39
mip6809, 1, 1.42, 0, 15.819999999999999
mip681, 1, 1.25, 0, 14.19
mip6810, 1, 1.68, 0, 15.23
mip6811, 1, 1.41, 0, 16.14
mip6812, 1, 1.65, 0, 29.130000000000003
mip6813, 1, 1.59, 0, 22.2
mip6814, 1, 1.35, 0, 16.25
mip6815, 1, 1.46, 0, 16.65
mip6816, 1, 1.56, 0, 47.4
mip6817, 1, 1.45, 0, 17.61
mip6818, 1, 1.58, 0, 11.5
mip6819, 1, 1.33, 0, 17.33
mip682, 1, 1.36, 0, 16.1
mip6820, 1, 1.39, 0, 12.92
mip6821, 1, 1.11, 0, 12.42
mip6822, 1, 1.31, 0, 25.25
mip6823, 1, 1.2, 0, 11.96
mip6824, 1, 1.22, 0, 27.830000000000002
mip6825, 1, 1.24, 0, 20.0
mip6826, 1, 1.25, 0, 14.69
mip6827, 1, 1.19, 0, 15.680000000000001
mip6828, 1, 1.37, 0, 40.11
mip6829, 1, 1.23, 0, 15.079999999999998
mip683, 1, 1.51, 0, 15.750000000000002
mip6830, 1, 1.23, 0, 13.73
mip6831, 1, 1.37, 0, 20.06
mip6832, 1, 1.15, 0, 9.95
mip6833, 1, 1.32, 0, 15.73
