@RELATION FEATURE_COSTS_MIPVerifySDP_cleanARPfeatureset

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE trivialFeatures NUMERIC
@ATTRIBUTE LPbasedFeatures NUMERIC
@ATTRIBUTE NonContinuousFeatures NUMERIC
@ATTRIBUTE ContinuousFeatures NUMERIC
@ATTRIBUTE allVariablesFeatures NUMERIC
@ATTRIBUTE ProbingFeatures NUMERIC


@DATA
mip129, 1, 0, 3.08333, 0.0166667, 0.183333, 0.183333, 26.1167
mip1290, 1, 0, 1.96667, 0.0166667, 0.183333, 0.183333, 24.6667
mip1291, 1, 0, 1.28333, 0.0166667, 0.183333, 0.183333, 23.6833
mip1292, 1, 0, 2.03333, 0.0166667, 0.183333, 0.183333, 23.6833
mip1293, 1, 0, 1.85, 0.0166667, 0.166667, 0.166667, 29.4167
mip1294, 1, 0, 2.05, 0.0, 0.183333, 0.2, 23.5333
mip1295, 1, 0, 1.8, 0.0, 0.183333, 0.166667, 24.95
mip1296, 1, 0, 1.38333, 0.0, 0.2, 0.2, 25.5667
mip1297, 1, 0, 3.41667, 0.0, 0.216667, 0.183333, 33.2667
mip1298, 1, 0, 1.81667, 0.0, 0.183333, 0.166667, 27.8333
mip1299, 1, 0, 3.5, 0.0, 0.2, 0.2, 24.8333
mip13, 1, 0, 1.56667, 0.0166667, 0.2, 0.183333, 24.7333
mip130, 1, 0, 2.35, 0.0166667, 0.183333, 0.2, 23.8833
mip1300, 1, 0, 2.1, 0.0, 0.183333, 0.183333, 23.7167
mip1301, 1, 0, 2.13333, 0.0, 0.2, 0.2, 26.3167
mip1302, 1, 0, 3.21667, 0.0, 0.183333, 0.166667, 26.05
mip1303, 1, 0, 1.33333, 0.0, 0.2, 0.2, 23.65
mip1304, 1, 0, 1.71667, 0.0166667, 0.15, 0.166667, 23.4333
mip1305, 1, 0, 1.68333, 0.0, 0.183333, 0.183333, 23.15
mip1306, 1, 0, 1.75, 0.0, 0.183333, 0.183333, 23.1167
mip1307, 1, 0, 2.01667, 0.0166667, 0.183333, 0.183333, 26.1167
mip1308, 1, 0, 1.91667, 0.0, 0.166667, 0.183333, 24.1167
mip1309, 1, 0, 1.91667, 0.0166667, 0.183333, 0.2, 26.3833
mip131, 1, 0, 1.88333, 0.0, 0.166667, 0.183333, 22.1833
mip1310, 1, 0, 1.76667, 0.0, 0.216667, 0.2, 26.9667
mip1311, 1, 0, 2.08333, 0.0333333, 0.2, 0.2, 22.4667
mip1312, 1, 0, 2.31667, 0.0166667, 0.216667, 0.2, 24.7833
mip1313, 1, 0, 2.38333, 0.0, 0.183333, 0.183333, 24.1667
mip1314, 1, 0, 2.05, 0.0166667, 0.2, 0.2, 23.8
mip1315, 1, 0, 2.1, 0.0, 0.183333, 0.183333, 28.05
mip1316, 1, 0, 1.93333, 0.0, 0.216667, 0.183333, 22.1333
mip1317, 1, 0, 1.3, 0.0, 0.183333, 0.183333, 26.05
mip1318, 1, 0, 3.46667, 0.0, 0.2, 0.2, 24.7667
mip1319, 1, 0, 2.98333, 0.0166667, 0.183333, 0.166667, 23.8667
mip132, 1, 0, 1.96667, 0.0, 0.166667, 0.166667, 25.3333
mip1320, 1, 0, 1.85, 0.0166667, 0.2, 0.166667, 22.0833
mip1321, 1, 0, 2.15, 0.0166667, 0.2, 0.216667, 26.3
mip1322, 1, 0, 1.9, 0.0, 0.216667, 0.216667, 26.45
mip1323, 1, 0, 2.03333, 0.0166667, 0.2, 0.2, 27.6667
mip1324, 1, 0, 1.45, 0.0166667, 0.183333, 0.183333, 22.2
mip1325, 1, 0, 2.18333, 0.0, 0.183333, 0.183333, 28.4
mip1326, 1, 0, 3.03333, 0.0, 0.183333, 0.183333, 26.3333
mip1327, 1, 0, 1.9, 0.0, 0.216667, 0.183333, 24.85
mip1328, 1, 0, 2.45, 0.0, 0.216667, 0.216667, 26.0167
mip1329, 1, 0, 2.16667, 0.0166667, 0.2, 0.2, 23.2
mip133, 1, 0, 1.95, 0.0, 0.166667, 0.166667, 25.4833
mip1330, 1, 0, 1.35, 0.0166667, 0.2, 0.2, 29.5667
mip1331, 1, 0, 1.16667, 0.0, 0.166667, 0.166667, 24.1667
mip1332, 1, 0, 1.35, 0.0, 0.183333, 0.166667, 22.9333
mip1333, 1, 0, 2.23333, 0.0166667, 0.183333, 0.183333, 28.0
mip1334, 1, 0, 1.93333, 0.0, 0.166667, 0.166667, 22.7333
mip1335, 1, 0, 1.78333, 0.0, 0.2, 0.183333, 22.9167
mip1336, 1, 0, 2.93333, 0.0, 0.183333, 0.166667, 23.65
mip1337, 1, 0, 1.45, 0.0, 0.183333, 0.183333, 27.2833
mip1338, 1, 0, 1.16667, 0.0166667, 0.183333, 0.15, 16.5833
mip1339, 1, 0, 1.38333, 0.0166667, 0.2, 0.2, 23.4
mip134, 1, 0, 1.9, 0.0, 0.166667, 0.166667, 22.5833
mip1340, 1, 0, 1.55, 0.0, 0.183333, 0.183333, 28.2333
mip1341, 1, 0, 3.11667, 0.0, 0.183333, 0.183333, 24.7833
mip1342, 1, 0, 2.86667, 0.0166667, 0.15, 0.15, 23.9667
mip1343, 1, 0, 2.03333, 0.0166667, 0.183333, 0.183333, 25.1333
mip1344, 1, 0, 3.25, 0.0, 0.2, 0.2, 24.6333
mip1345, 1, 0, 1.71667, 0.0, 0.183333, 0.183333, 24.0667
mip1346, 1, 0, 1.21667, 0.0, 0.183333, 0.166667, 26.6167
mip1347, 1, 0, 1.98333, 0.0, 0.2, 0.2, 25.6333
mip1348, 1, 0, 1.25, 0.0166667, 0.183333, 0.183333, 28.6
mip1349, 1, 0, 1.55, 0.0, 0.15, 0.133333, 24.65
mip135, 1, 0, 3.46667, 0.0333333, 0.183333, 0.183333, 26.6333
mip1350, 1, 0, 1.96667, 0.0, 0.183333, 0.183333, 24.95
mip1351, 1, 0, 1.26667, 0.0, 0.2, 0.183333, 25.9167
mip1352, 1, 0, 1.2, 0.0, 0.166667, 0.166667, 25.0167
mip1353, 1, 0, 1.81667, 0.0166667, 0.15, 0.15, 27.5
mip1354, 1, 0, 3.63333, 0.0, 0.233333, 0.2, 35.3333
mip1355, 1, 0, 2.23333, 0.0166667, 0.183333, 0.183333, 25.2167
mip1356, 1, 0, 2.5, 0.0, 0.216667, 0.216667, 22.5833
mip1357, 1, 0, 1.9, 0.0, 0.183333, 0.183333, 25.6167
mip1358, 1, 0, 1.95, 0.0166667, 0.2, 0.2, 25.45
mip1359, 1, 0, 1.33333, 0.0, 0.183333, 0.2, 24.3
mip136, 1, 0, 1.26667, 0.0166667, 0.183333, 0.183333, 24.4833
mip1360, 1, 0, 3.38333, 0.0, 0.2, 0.183333, 22.6833
mip1361, 1, 0, 1.93333, 0.0, 0.216667, 0.216667, 22.25
mip1362, 1, 0, 2.31667, 0.0166667, 0.216667, 0.2, 22.9333
mip1363, 1, 0, 1.96667, 0.0, 0.2, 0.166667, 24.1833
mip1364, 1, 0, 2.2, 0.0166667, 0.233333, 0.2, 23.25
mip1365, 1, 0, 2.81667, 0.0, 0.216667, 0.2, 23.4
mip1366, 1, 0, 1.25, 0.0, 0.183333, 0.166667, 28.85
mip1367, 1, 0, 3.58333, 0.0, 0.2, 0.2, 23.2167
mip1368, 1, 0, 2.3, 0.0, 0.2, 0.183333, 22.1833
mip1369, 1, 0, 1.65, 0.0166667, 0.216667, 0.216667, 22.1833
mip137, 1, 0, 1.78333, 0.0166667, 0.183333, 0.166667, 30.8667
mip1370, 1, 0, 2.38333, 0.0166667, 0.2, 0.2, 25.95
mip1371, 1, 0, 2.28333, 0.0, 0.2, 0.166667, 23.1667
mip1372, 1, 0, 1.83333, 0.0166667, 0.183333, 0.183333, 23.2167
mip1373, 1, 0, 2.35, 0.0166667, 0.183333, 0.183333, 25.6167
mip1374, 1, 0, 2.06667, 0.0, 0.2, 0.2, 22.65
mip1375, 1, 0, 2.5, 0.0166667, 0.216667, 0.2, 23.35
mip1376, 1, 0, 3.33333, 0.0166667, 0.183333, 0.166667, 22.8667
mip1377, 1, 0, 2.01667, 0.0166667, 0.183333, 0.183333, 24.0333
mip1378, 1, 0, 2.08333, 0.0166667, 0.166667, 0.166667, 24.0667
mip1379, 1, 0, 2.05, 0.0166667, 0.2, 0.2, 31.55
mip138, 1, 0, 1.3, 0.0, 0.183333, 0.166667, 33.6
mip1380, 1, 0, 1.93333, 0.0, 0.166667, 0.166667, 26.3667
mip1381, 1, 0, 2.15, 0.0, 0.216667, 0.183333, 25.3
mip1382, 1, 0, 1.81667, 0.0166667, 0.166667, 0.166667, 26.7
mip1383, 1, 0, 1.28333, 0.0, 0.183333, 0.166667, 24.1333
mip1384, 1, 0, 2.36667, 0.0, 0.2, 0.183333, 24.3167
mip1385, 1, 0, 2.6, 0.0, 0.216667, 0.216667, 25.0333
mip1386, 1, 0, 2.08333, 0.0166667, 0.2, 0.2, 25.6333
mip1387, 1, 0, 2.13333, 0.0166667, 0.183333, 0.183333, 23.3167
mip1388, 1, 0, 1.75, 0.0, 0.216667, 0.183333, 24.15
mip1389, 1, 0, 1.9, 0.0166667, 0.166667, 0.166667, 26.2667
mip139, 1, 0, 1.93333, 0.0, 0.2, 0.183333, 22.75
mip1390, 1, 0, 2.4, 0.0, 0.183333, 0.2, 27.1333
mip1391, 1, 0, 1.93333, 0.0166667, 0.15, 0.15, 24.9333
mip1392, 1, 0, 1.78333, 0.0, 0.183333, 0.183333, 22.6333
mip1393, 1, 0, 2.25, 0.0, 0.216667, 0.216667, 22.5833
mip1394, 1, 0, 3.28333, 0.0166667, 0.233333, 0.216667, 23.0667
mip1395, 1, 0, 2.6, 0.0166667, 0.2, 0.2, 25.5333
mip1396, 1, 0, 2.25, 0.0, 0.183333, 0.183333, 23.2833
mip1397, 1, 0, 1.28333, 0.0166667, 0.183333, 0.166667, 24.4167
mip1398, 1, 0, 2.0, 0.0, 0.2, 0.183333, 28.5167
mip1399, 1, 0, 3.23333, 0.0166667, 0.2, 0.183333, 26.5
mip14, 1, 0, 1.88333, 0.0, 0.183333, 0.183333, 24.5167
mip140, 1, 0, 2.05, 0.0166667, 0.183333, 0.166667, 25.2667
mip1400, 1, 0, 1.88333, 0.0, 0.2, 0.183333, 25.4333
mip1401, 1, 0, 1.13333, 0.0, 0.166667, 0.15, 23.5333
mip1402, 1, 0, 1.96667, 0.0166667, 0.2, 0.183333, 23.9667
mip1403, 1, 0, 2.03333, 0.0166667, 0.183333, 0.183333, 22.25
mip1404, 1, 0, 3.18333, 0.0166667, 0.183333, 0.183333, 24.5
mip1405, 1, 0, 1.83333, 0.0166667, 0.166667, 0.183333, 22.35
mip1406, 1, 0, 3.3, 0.0, 0.2, 0.2, 25.25
mip1407, 1, 0, 2.01667, 0.0166667, 0.2, 0.183333, 22.95
mip1408, 1, 0, 2.85, 0.0, 0.166667, 0.183333, 22.3833
mip1409, 1, 0, 3.2, 0.0166667, 0.166667, 0.166667, 26.8833
mip141, 1, 0, 3.68333, 0.0166667, 0.2, 0.2, 22.4167
mip1410, 1, 0, 2.2, 0.0, 0.216667, 0.2, 24.15
mip1411, 1, 0, 1.83333, 0.0, 0.183333, 0.183333, 25.05
mip1412, 1, 0, 2.0, 0.0, 0.2, 0.183333, 24.5333
mip1413, 1, 0, 1.33333, 0.0166667, 0.183333, 0.183333, 22.5
mip1414, 1, 0, 1.75, 0.0166667, 0.183333, 0.183333, 24.2833
mip1415, 1, 0, 1.81667, 0.0, 0.183333, 0.183333, 29.3
mip1416, 1, 0, 2.28333, 0.0166667, 0.2, 0.2, 23.0667
mip1417, 1, 0, 1.61667, 0.0, 0.183333, 0.15, 22.2333
mip1418, 1, 0, 1.91667, 0.0, 0.2, 0.183333, 24.2167
mip1419, 1, 0, 2.08333, 0.0166667, 0.216667, 0.2, 26.1167
mip142, 1, 0, 1.98333, 0.0166667, 0.216667, 0.2, 25.0333
mip1420, 1, 0, 2.0, 0.0, 0.166667, 0.166667, 26.05
mip1421, 1, 0, 2.45, 0.0166667, 0.183333, 0.183333, 23.7167
mip1422, 1, 0, 2.18333, 0.0, 0.2, 0.2, 24.0167
mip1423, 1, 0, 2.15, 0.0166667, 0.166667, 0.166667, 24.85
mip1424, 1, 0, 1.86667, 0.0, 0.166667, 0.183333, 24.45
mip1425, 1, 0, 1.28333, 0.0, 0.183333, 0.183333, 23.35
mip1426, 1, 0, 2.25, 0.0166667, 0.183333, 0.166667, 24.0167
mip1427, 1, 0, 1.98333, 0.0166667, 0.183333, 0.183333, 25.3167
mip1428, 1, 0, 3.11667, 0.0166667, 0.183333, 0.183333, 23.8833
mip1429, 1, 0, 1.88333, 0.0, 0.2, 0.166667, 22.6667
mip143, 1, 0, 2.08333, 0.0166667, 0.2, 0.183333, 23.3333
mip1430, 1, 0, 1.96667, 0.0166667, 0.183333, 0.183333, 22.5167
mip1431, 1, 0, 1.35, 0.0, 0.2, 0.2, 25.5
mip1432, 1, 0, 1.88333, 0.0166667, 0.183333, 0.183333, 25.3167
mip1433, 1, 0, 2.68333, 0.0, 0.166667, 0.15, 26.4333
mip1434, 1, 0, 1.43333, 0.0166667, 0.2, 0.183333, 28.6667
mip1435, 1, 0, 1.28333, 0.0, 0.183333, 0.183333, 23.1333
mip1436, 1, 0, 1.93333, 0.0166667, 0.183333, 0.2, 24.8
mip1437, 1, 0, 1.31667, 0.0166667, 0.166667, 0.166667, 24.1667
mip1438, 1, 0, 2.0, 0.0166667, 0.216667, 0.2, 32.6167
mip1439, 1, 0, 2.2, 0.0, 0.216667, 0.183333, 24.7
mip144, 1, 0, 1.33333, 0.0166667, 0.2, 0.183333, 22.8167
mip1440, 1, 0, 1.96667, 0.0166667, 0.2, 0.2, 26.3333
mip1441, 1, 0, 3.75, 0.0166667, 0.233333, 0.2, 25.4333
mip1442, 1, 0, 2.11667, 0.0166667, 0.183333, 0.183333, 28.1833
mip1443, 1, 0, 2.0, 0.0, 0.183333, 0.183333, 23.2333
mip1444, 1, 0, 2.43333, 0.0166667, 0.183333, 0.183333, 28.55
mip1445, 1, 0, 2.88333, 0.0, 0.166667, 0.166667, 26.9
mip1446, 1, 0, 1.91667, 0.0, 0.183333, 0.166667, 27.0
mip1447, 1, 0, 1.26667, 0.0, 0.166667, 0.166667, 23.7167
mip1448, 1, 0, 1.9, 0.0166667, 0.183333, 0.2, 26.0333
mip1449, 1, 0, 1.9, 0.0, 0.2, 0.2, 22.6333
mip145, 1, 0, 1.76667, 0.0166667, 0.166667, 0.166667, 23.4833
mip1450, 1, 0, 2.01667, 0.0166667, 0.2, 0.2, 23.3
mip1451, 1, 0, 3.03333, 0.0, 0.183333, 0.166667, 29.5333
mip1452, 1, 0, 1.23333, 0.0166667, 0.166667, 0.166667, 23.65
mip1453, 1, 0, 2.0, 0.0, 0.183333, 0.2, 23.6
mip1454, 1, 0, 2.05, 0.0166667, 0.183333, 0.183333, 21.5833
mip1455, 1, 0, 2.1, 0.0166667, 0.216667, 0.183333, 22.4667
mip1456, 1, 0, 2.03333, 0.0, 0.216667, 0.183333, 23.4
mip1457, 1, 0, 3.48333, 0.0, 0.183333, 0.166667, 25.9667
mip1458, 1, 0, 1.93333, 0.0, 0.15, 0.15, 26.4
mip1459, 1, 0, 1.56667, 0.0, 0.166667, 0.15, 22.5667
mip146, 1, 0, 1.45, 0.0, 0.2, 0.2, 27.5833
mip1460, 1, 0, 1.8, 0.0, 0.183333, 0.166667, 23.65
mip1461, 1, 0, 2.01667, 0.0, 0.183333, 0.2, 22.1333
mip1462, 1, 0, 3.36667, 0.0166667, 0.183333, 0.183333, 21.7167
mip1463, 1, 0, 2.43333, 0.0166667, 0.2, 0.2, 23.35
mip1464, 1, 0, 2.05, 0.0, 0.2, 0.183333, 27.2333
mip1465, 1, 0, 3.6, 0.0166667, 0.2, 0.2, 25.35
mip1466, 1, 0, 2.48333, 0.0, 0.216667, 0.2, 25.5667
mip1467, 1, 0, 2.26667, 0.0, 0.183333, 0.2, 19.1833
mip1468, 1, 0, 2.21667, 0.0, 0.183333, 0.183333, 23.5833
mip1469, 1, 0, 2.2, 0.0, 0.216667, 0.2, 22.25
mip147, 1, 0, 2.03333, 0.0166667, 0.2, 0.183333, 23.1167
mip1470, 1, 0, 2.31667, 0.0, 0.216667, 0.2, 23.6
mip1471, 1, 0, 2.23333, 0.0, 0.2, 0.183333, 23.6333
mip1472, 1, 0, 1.95, 0.0166667, 0.183333, 0.183333, 23.0833
mip1473, 1, 0, 2.3, 0.0, 0.233333, 0.216667, 24.7
mip1474, 1, 0, 1.83333, 0.0, 0.166667, 0.183333, 22.8667
mip1475, 1, 0, 1.9, 0.0, 0.183333, 0.2, 23.3333
mip1476, 1, 0, 1.2, 0.0166667, 0.166667, 0.183333, 24.6333
mip1477, 1, 0, 1.83333, 0.0, 0.2, 0.183333, 23.5667
mip1478, 1, 0, 1.76667, 0.0166667, 0.166667, 0.166667, 31.4833
mip1479, 1, 0, 3.33333, 0.0166667, 0.183333, 0.183333, 22.4333
mip148, 1, 0, 1.73333, 0.0166667, 0.166667, 0.166667, 25.0833
mip1480, 1, 0, 2.36667, 0.0, 0.216667, 0.183333, 22.7167
mip1481, 1, 0, 1.93333, 0.0, 0.2, 0.183333, 23.5333
mip1482, 1, 0, 2.4, 0.0166667, 0.2, 0.2, 33.1667
mip1483, 1, 0, 2.4, 0.0, 0.2, 0.2, 26.2333
mip1484, 1, 0, 1.28333, 0.0, 0.2, 0.2, 22.2167
mip1485, 1, 0, 1.8, 0.0166667, 0.2, 0.216667, 25.1333
mip1486, 1, 0, 1.86667, 0.0, 0.183333, 0.166667, 27.1333
mip1487, 1, 0, 2.41667, 0.0, 0.233333, 0.2, 25.7167
mip1488, 1, 0, 2.91667, 0.0166667, 0.183333, 0.166667, 22.2
mip1489, 1, 0, 1.86667, 0.0, 0.183333, 0.166667, 22.4667
mip149, 1, 0, 3.2, 0.0, 0.2, 0.183333, 22.3833
mip1490, 1, 0, 2.23333, 0.0, 0.183333, 0.183333, 21.8833
mip1491, 1, 0, 1.68333, 0.0, 0.2, 0.166667, 26.3167
mip1492, 1, 0, 1.71667, 0.0166667, 0.166667, 0.183333, 23.6667
mip1493, 1, 0, 1.81667, 0.0166667, 0.183333, 0.183333, 22.65
mip1494, 1, 0, 3.68333, 0.0, 0.216667, 0.2, 22.9667
mip1495, 1, 0, 2.3, 0.0166667, 0.2, 0.183333, 20.05
mip1496, 1, 0, 3.25, 0.0166667, 0.183333, 0.2, 32.35
mip1497, 1, 0, 3.35, 0.0, 0.2, 0.2, 30.8667
mip1498, 1, 0, 2.03333, 0.0, 0.216667, 0.183333, 22.8833
mip1499, 1, 0, 3.38333, 0.0, 0.183333, 0.2, 22.3333
mip15, 1, 0, 1.25, 0.0, 0.2, 0.183333, 30.9
mip150, 1, 0, 4.16667, 0.0166667, 0.216667, 0.216667, 26.1333
mip1500, 1, 0, 2.5, 0.0166667, 0.216667, 0.2, 29.7667
mip1501, 1, 0, 2.0, 0.0, 0.183333, 0.2, 23.1667
mip1502, 1, 0, 1.83333, 0.0, 0.216667, 0.183333, 22.7167
mip1503, 1, 0, 3.06667, 0.0166667, 0.183333, 0.183333, 27.45
mip1504, 1, 0, 2.11667, 0.0, 0.216667, 0.216667, 26.7833
mip1505, 1, 0, 1.78333, 0.0, 0.183333, 0.183333, 25.45
mip1506, 1, 0, 1.31667, 0.0, 0.2, 0.183333, 27.5
mip1507, 1, 0, 1.55, 0.0166667, 0.15, 0.15, 25.95
mip1508, 1, 0, 2.01667, 0.0166667, 0.2, 0.2, 26.0833
mip1509, 1, 0, 1.86667, 0.0, 0.183333, 0.166667, 28.3167
mip151, 1, 0, 1.91667, 0.0, 0.183333, 0.183333, 26.4833
mip1510, 1, 0, 1.73333, 0.0, 0.183333, 0.183333, 23.5833
mip1511, 1, 0, 1.7, 0.0, 0.183333, 0.166667, 25.3833
mip1512, 1, 0, 1.98333, 0.0166667, 0.183333, 0.183333, 25.1833
mip1513, 1, 0, 1.18333, 0.0166667, 0.166667, 0.166667, 27.35
mip1514, 1, 0, 2.23333, 0.0166667, 0.216667, 0.216667, 22.95
mip1515, 1, 0, 2.8, 0.0166667, 0.166667, 0.166667, 25.3667
mip1516, 1, 0, 1.33333, 0.0166667, 0.183333, 0.183333, 23.45
mip1517, 1, 0, 2.11667, 0.0166667, 0.2, 0.2, 24.3333
mip1518, 1, 0, 1.88333, 0.0, 0.183333, 0.183333, 24.0333
mip1519, 1, 0, 1.76667, 0.0, 0.166667, 0.15, 22.25
mip152, 1, 0, 2.35, 0.0, 0.2, 0.183333, 23.8833
mip1520, 1, 0, 2.46667, 0.0, 0.2, 0.2, 23.3
mip1521, 1, 0, 2.1, 0.0166667, 0.183333, 0.183333, 24.45
mip1522, 1, 0, 1.43333, 0.0, 0.2, 0.183333, 25.5
mip1523, 1, 0, 2.51667, 0.0, 0.216667, 0.216667, 22.0167
mip1524, 1, 0, 3.23333, 0.0, 0.183333, 0.183333, 30.65
mip1525, 1, 0, 2.21667, 0.0, 0.2, 0.183333, 23.9667
mip1526, 1, 0, 1.93333, 0.0166667, 0.166667, 0.166667, 11.8833
mip1527, 1, 0, 2.06667, 0.0166667, 0.166667, 0.166667, 25.5
mip1528, 1, 0, 1.68333, 0.0166667, 0.183333, 0.183333, 28.8667
mip1529, 1, 0, 1.21667, 0.0166667, 0.183333, 0.183333, 25.2
mip153, 1, 0, 2.0, 0.0, 0.183333, 0.2, 26.55
mip1530, 1, 0, 1.68333, 0.0, 0.166667, 0.15, 27.7333
mip1531, 1, 0, 3.16667, 0.0, 0.166667, 0.166667, 24.65
mip1532, 1, 0, 1.98333, 0.0166667, 0.2, 0.2, 23.8333
mip1533, 1, 0, 1.98333, 0.0, 0.2, 0.183333, 23.4333
mip1534, 1, 0, 1.71667, 0.0, 0.15, 0.15, 24.45
mip1535, 1, 0, 1.73333, 0.0166667, 0.183333, 0.166667, 24.9667
mip1536, 1, 0, 1.38333, 0.0, 0.166667, 0.15, 24.2833
mip1537, 1, 0, 2.31667, 0.0, 0.183333, 0.183333, 28.0667
mip1538, 1, 0, 1.76667, 0.0, 0.183333, 0.183333, 23.7833
mip1539, 1, 0, 2.08333, 0.0, 0.183333, 0.183333, 27.6833
mip154, 1, 0, 2.03333, 0.0, 0.216667, 0.2, 23.8167
mip1540, 1, 0, 2.35, 0.0166667, 0.2, 0.183333, 25.3
mip1541, 1, 0, 2.15, 0.0166667, 0.2, 0.2, 26.3333
mip1542, 1, 0, 3.63333, 0.0166667, 0.2, 0.2, 23.3333
mip1543, 1, 0, 1.95, 0.0166667, 0.183333, 0.183333, 27.05
mip1544, 1, 0, 1.9, 0.0166667, 0.183333, 0.183333, 31.7333
mip1545, 1, 0, 2.23333, 0.0, 0.2, 0.216667, 31.9333
mip1546, 1, 0, 2.11667, 0.0, 0.2, 0.183333, 22.65
mip1547, 1, 0, 1.81667, 0.0, 0.183333, 0.15, 24.6
mip1548, 1, 0, 1.3, 0.0, 0.2, 0.183333, 27.9
mip1549, 1, 0, 1.48333, 0.0, 0.216667, 0.2, 27.4
mip155, 1, 0, 2.15, 0.0, 0.216667, 0.216667, 27.3333
mip1550, 1, 0, 1.76667, 0.0, 0.183333, 0.166667, 22.7
mip1551, 1, 0, 2.16667, 0.0, 0.216667, 0.2, 22.8
mip1552, 1, 0, 1.95, 0.0, 0.166667, 0.166667, 25.9
mip1553, 1, 0, 3.45, 0.0166667, 0.2, 0.2, 24.4167
mip1554, 1, 0, 3.18333, 0.0166667, 0.183333, 0.183333, 29.4833
mip1555, 1, 0, 1.95, 0.0166667, 0.183333, 0.183333, 23.7833
mip1556, 1, 0, 1.33333, 0.0, 0.183333, 0.2, 21.5167
mip1557, 1, 0, 3.0, 0.0166667, 0.183333, 0.166667, 27.6667
mip1558, 1, 0, 1.73333, 0.0, 0.166667, 0.183333, 25.75
mip1559, 1, 0, 1.58333, 0.0, 0.15, 0.15, 24.4167
mip156, 1, 0, 2.03333, 0.0166667, 0.183333, 0.183333, 23.6333
mip1560, 1, 0, 2.6, 0.0, 0.216667, 0.216667, 24.1833
mip1561, 1, 0, 1.78333, 0.0, 0.183333, 0.183333, 24.4167
mip1562, 1, 0, 3.16667, 0.0, 0.183333, 0.183333, 22.3167
mip1563, 1, 0, 1.83333, 0.0, 0.183333, 0.183333, 25.15
mip1564, 1, 0, 1.28333, 0.0, 0.216667, 0.183333, 24.0
mip1565, 1, 0, 3.36667, 0.0166667, 0.2, 0.183333, 24.4167
mip1566, 1, 0, 1.68333, 0.0, 0.183333, 0.15, 23.7
mip1567, 1, 0, 1.98333, 0.0166667, 0.216667, 0.2, 26.9333
mip1568, 1, 0, 2.11667, 0.0, 0.166667, 0.166667, 25.85
mip1569, 1, 0, 3.28333, 0.0166667, 0.2, 0.183333, 26.5167
mip157, 1, 0, 1.96667, 0.0166667, 0.2, 0.183333, 25.1
mip1570, 1, 0, 2.31667, 0.0, 0.216667, 0.2, 24.7667
mip1571, 1, 0, 1.76667, 0.0, 0.166667, 0.166667, 24.95
mip1572, 1, 0, 1.35, 0.0, 0.2, 0.2, 26.1667
mip1573, 1, 0, 1.75, 0.0, 0.166667, 0.183333, 23.45
mip1574, 1, 0, 2.11667, 0.0, 0.2, 0.2, 23.8
mip1575, 1, 0, 1.71667, 0.0166667, 0.183333, 0.166667, 25.75
mip1576, 1, 0, 1.93333, 0.0, 0.166667, 0.183333, 25.6
mip1577, 1, 0, 1.6, 0.0166667, 0.2, 0.2, 27.9167
mip1578, 1, 0, 3.15, 0.0, 0.183333, 0.183333, 26.2333
mip1579, 1, 0, 1.78333, 0.0166667, 0.2, 0.183333, 22.0333
mip158, 1, 0, 3.05, 0.0166667, 0.166667, 0.183333, 23.2667
mip1580, 1, 0, 2.0, 0.0, 0.183333, 0.166667, 25.25
mip1581, 1, 0, 1.28333, 0.0166667, 0.2, 0.183333, 24.5333
mip1582, 1, 0, 1.81667, 0.0166667, 0.183333, 0.166667, 25.7333
mip1583, 1, 0, 1.18333, 0.0, 0.2, 0.183333, 23.6333
mip1584, 1, 0, 2.41667, 0.0166667, 0.216667, 0.216667, 22.85
mip1585, 1, 0, 2.45, 0.0, 0.2, 0.216667, 23.9333
mip1586, 1, 0, 1.55, 0.0, 0.183333, 0.15, 26.7
mip1587, 1, 0, 2.21667, 0.0166667, 0.216667, 0.2, 22.7
mip1588, 1, 0, 1.18333, 0.0, 0.183333, 0.166667, 29.05
mip1589, 1, 0, 3.75, 0.0166667, 0.2, 0.183333, 24.3167
mip159, 1, 0, 1.98333, 0.0166667, 0.183333, 0.183333, 25.4167
mip1590, 1, 0, 1.25, 0.0, 0.15, 0.15, 24.35
mip1591, 1, 0, 2.1, 0.0, 0.2, 0.183333, 23.9167
mip1592, 1, 0, 3.35, 0.0, 0.183333, 0.183333, 24.5333
mip1593, 1, 0, 1.88333, 0.0166667, 0.2, 0.183333, 25.3833
mip1594, 1, 0, 2.58333, 0.0166667, 0.216667, 0.216667, 23.0833
mip1595, 1, 0, 1.8, 0.0, 0.183333, 0.183333, 23.3333
mip1596, 1, 0, 2.2, 0.0166667, 0.2, 0.2, 25.55
mip1597, 1, 0, 2.08333, 0.0166667, 0.216667, 0.2, 22.4167
mip1598, 1, 0, 2.01667, 0.0166667, 0.216667, 0.2, 25.55
mip1599, 1, 0, 2.4, 0.0, 0.2, 0.183333, 23.3667
mip16, 1, 0, 2.3, 0.0, 0.2, 0.2, 22.9
mip160, 1, 0, 2.0, 0.0, 0.2, 0.2, 22.1333
mip1600, 1, 0, 1.36667, 0.0, 0.166667, 0.166667, 23.4833
mip1601, 1, 0, 2.03333, 0.0, 0.183333, 0.183333, 23.5333
